year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,3,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",58.00,4.00,0.08,0.00,2.01,0.00,1.92,0.00,0.00,323.00,4.00,0.00,96.00,0.00,223.00
2025,3,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",17.00,4.00,1.51,0.00,2.09,0.00,0.40,0.00,0.00,242.00,151.00,0.00,71.00,0.00,20.00
2025,3,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",94.00,15.00,4.55,3.05,5.20,0.00,2.19,2.00,0.00,1667.00,279.00,708.00,548.00,0.00,132.00
2025,3,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",57.00,13.00,2.03,1.07,8.81,0.00,1.09,0.00,0.00,1025.00,244.00,236.00,475.00,0.00,70.00
2025,3,G4,Allegiant Air,PDX,"Portland, OR: Portland International",27.00,4.00,2.83,0.00,0.60,0.00,0.57,0.00,0.00,197.00,154.00,0.00,31.00,0.00,12.00
2025,3,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",1026.00,223.00,41.77,11.38,86.80,0.92,82.14,3.00,4.00,21064.00,4710.00,1277.00,6562.00,990.00,7525.00
2025,3,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",43.00,8.00,1.42,0.63,2.41,0.00,3.55,0.00,1.00,1090.00,351.00,186.00,77.00,0.00,476.00
2025,3,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",125.00,22.00,5.52,1.63,7.47,0.00,7.38,0.00,0.00,1930.00,293.00,50.00,842.00,0.00,745.00
2025,3,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",1007.00,310.00,59.99,6.84,89.95,0.39,152.82,7.00,2.00,28130.00,5227.00,506.00,7735.00,9.00,14653.00
2025,3,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",147.00,47.00,9.32,3.55,7.87,0.00,26.27,0.00,1.00,3646.00,798.00,321.00,316.00,0.00,2211.00
2025,3,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",23.00,6.00,0.09,0.00,2.08,0.00,3.82,0.00,0.00,337.00,3.00,0.00,62.00,0.00,272.00
2025,3,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",55.00,6.00,0.95,1.00,3.05,0.00,1.00,0.00,0.00,247.00,19.00,16.00,195.00,0.00,17.00
2025,3,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",23.00,3.00,0.00,0.00,2.39,0.00,0.61,0.00,0.00,528.00,0.00,0.00,509.00,0.00,19.00
2025,3,G4,Allegiant Air,PVD,"Providence, RI: Rhode Island Tf Green International",28.00,3.00,0.00,0.00,2.80,0.00,0.20,1.00,0.00,155.00,0.00,0.00,151.00,0.00,4.00
2025,3,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",177.00,48.00,14.94,2.12,8.62,0.92,21.39,3.00,1.00,6770.00,4317.00,355.00,464.00,34.00,1600.00
2025,3,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",42.00,4.00,1.86,0.00,0.68,0.00,1.47,0.00,0.00,162.00,93.00,0.00,25.00,0.00,44.00
2025,3,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",101.00,16.00,10.68,0.94,1.94,0.00,2.43,0.00,1.00,2180.00,975.00,948.00,59.00,0.00,198.00
2025,3,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",18.00,2.00,1.84,0.00,0.16,0.00,0.00,0.00,0.00,188.00,173.00,0.00,15.00,0.00,0.00
2025,3,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",34.00,17.00,6.26,0.80,5.68,0.00,4.26,0.00,1.00,1366.00,360.00,75.00,492.00,0.00,439.00
2025,3,G4,Allegiant Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",9.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,241.00,210.00,0.00,31.00,0.00,0.00
2025,3,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",9.00,1.00,0.21,0.00,0.79,0.00,0.00,0.00,0.00,19.00,4.00,0.00,15.00,0.00,0.00
2025,3,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",113.00,24.00,2.44,0.04,3.67,0.00,17.86,0.00,0.00,1923.00,167.00,5.00,205.00,0.00,1546.00
2025,3,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",114.00,23.00,8.42,2.24,9.28,0.00,3.07,1.00,1.00,1904.00,672.00,85.00,895.00,0.00,252.00
2025,3,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metro",36.00,3.00,1.00,0.00,1.41,0.00,0.59,0.00,0.00,76.00,33.00,0.00,32.00,0.00,11.00
2025,3,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",55.00,18.00,2.22,0.28,4.41,0.00,11.10,0.00,1.00,985.00,90.00,12.00,195.00,0.00,688.00
2025,3,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",1087.00,298.00,60.56,16.21,66.68,1.00,153.55,10.00,1.00,28007.00,8008.00,1538.00,5493.00,32.00,12936.00
2025,3,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",82.00,18.00,4.68,0.00,5.40,0.66,7.27,0.00,1.00,1560.00,211.00,0.00,846.00,19.00,484.00
2025,3,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",9.00,2.00,0.00,0.00,0.73,0.00,1.27,0.00,0.00,158.00,0.00,0.00,19.00,0.00,139.00
2025,3,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",97.00,23.00,7.14,3.00,6.83,0.00,6.03,3.00,0.00,1292.00,567.00,264.00,233.00,0.00,228.00
2025,3,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",20.00,2.00,1.13,0.00,0.00,0.00,0.88,0.00,0.00,61.00,47.00,0.00,0.00,0.00,14.00
2025,3,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",479.00,110.00,24.22,2.33,44.35,0.98,38.12,4.00,1.00,10288.00,3540.00,391.00,3078.00,44.00,3235.00
2025,3,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",34.00,3.00,0.79,0.85,1.00,0.00,0.36,0.00,0.00,93.00,15.00,50.00,15.00,0.00,13.00
2025,3,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",57.00,8.00,2.00,0.79,3.86,0.75,0.60,2.00,0.00,683.00,262.00,116.00,246.00,21.00,38.00
2025,3,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",85.00,12.00,3.29,1.00,5.10,0.00,2.61,1.00,0.00,649.00,225.00,40.00,273.00,0.00,111.00
2025,3,G4,Allegiant Air,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",50.00,17.00,6.86,1.40,1.52,0.00,7.22,0.00,0.00,1431.00,412.00,87.00,182.00,0.00,750.00
2025,3,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",18.00,6.00,1.29,0.00,1.97,0.00,2.74,0.00,0.00,339.00,69.00,0.00,66.00,0.00,204.00
2025,3,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",27.00,5.00,1.03,0.00,3.97,0.00,0.00,0.00,0.00,113.00,26.00,0.00,87.00,0.00,0.00
2025,3,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",60.00,9.00,1.63,0.60,5.37,0.00,1.40,0.00,0.00,663.00,47.00,88.00,278.00,0.00,250.00
2025,3,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",310.00,65.00,6.63,4.09,20.36,1.00,32.93,3.00,0.00,5841.00,990.00,262.00,1304.00,25.00,3260.00
2025,3,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",67.00,21.00,3.46,1.45,6.11,0.00,9.98,1.00,0.00,2654.00,278.00,1028.00,445.00,0.00,903.00
2025,3,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",188.00,45.00,12.12,3.77,10.84,0.00,18.26,0.00,0.00,5718.00,3504.00,216.00,421.00,0.00,1577.00
2025,3,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas National",81.00,15.00,5.97,0.17,2.97,0.00,5.88,0.00,1.00,1252.00,619.00,14.00,184.00,0.00,435.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",62.00,15.00,3.49,0.00,4.37,0.00,7.13,0.00,0.00,1560.00,347.00,0.00,216.00,0.00,997.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,ALB,"Albany, NY: Albany International",24.00,4.00,1.69,0.00,0.05,0.00,2.26,0.00,0.00,386.00,95.00,0.00,9.00,0.00,282.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,AVL,"Asheville, NC: Asheville Regional",18.00,5.00,1.24,0.00,2.15,0.00,1.61,0.00,0.00,254.00,27.00,0.00,64.00,0.00,163.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",62.00,20.00,3.68,1.00,5.22,0.00,10.10,0.00,0.00,1628.00,298.00,258.00,156.00,0.00,916.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,BGR,"Bangor, ME: Bangor International",49.00,17.00,6.61,0.00,1.86,0.00,8.53,2.00,0.00,1677.00,525.00,0.00,63.00,0.00,1089.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",62.00,15.00,2.60,0.38,3.22,0.00,8.80,0.00,0.00,2207.00,146.00,70.00,169.00,0.00,1822.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,BTV,"Burlington, VT: Burlington International",32.00,7.00,1.15,0.45,0.00,0.00,5.40,2.00,0.00,1332.00,81.00,33.00,0.00,0.00,1218.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,BUF,"Buffalo, NY: Buffalo Niagara International",68.00,17.00,4.91,0.00,1.57,0.00,10.52,0.00,0.00,1457.00,428.00,0.00,106.00,0.00,923.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CAE,"Columbia, SC: Columbia Metropolitan",62.00,18.00,3.35,0.51,7.16,0.00,6.98,0.00,0.00,1775.00,420.00,62.00,369.00,0.00,924.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CHA,"Chattanooga, TN: Lovell Field",64.00,18.00,6.58,0.00,5.87,0.00,5.55,1.00,0.00,1282.00,308.00,0.00,295.00,0.00,679.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",57.00,16.00,4.20,0.00,3.25,0.00,8.55,1.00,1.00,1426.00,290.00,0.00,141.00,0.00,995.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CLE,"Cleveland, OH: Cleveland-Hopkins International",14.00,4.00,1.49,0.00,1.17,0.00,1.34,1.00,0.00,348.00,133.00,0.00,58.00,0.00,157.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",5.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,103.00,0.00,0.00,0.00,0.00,103.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CMH,"Columbus, OH: John Glenn Columbus International",4.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,76.00,44.00,0.00,32.00,0.00,0.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",45.00,17.00,2.92,0.84,7.93,0.00,5.31,2.00,0.00,830.00,76.00,159.00,224.00,0.00,371.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,DAY,"Dayton, OH: James M Cox/Dayton International",57.00,15.00,5.74,0.00,4.28,0.00,4.99,0.00,0.00,1364.00,515.00,0.00,166.00,0.00,683.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",203.00,62.00,12.86,2.43,15.98,0.00,30.72,4.00,0.00,6366.00,1143.00,397.00,946.00,0.00,3880.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,DSM,"Des Moines, IA: Des Moines International",5.00,1.00,0.03,0.00,0.00,0.00,0.97,1.00,0.00,36.00,1.00,0.00,0.00,0.00,35.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",50.00,13.00,3.54,0.00,3.29,0.00,6.16,0.00,0.00,566.00,158.00,0.00,117.00,0.00,291.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1061.00,272.00,46.82,6.41,102.88,0.00,115.89,19.00,3.00,32606.00,6245.00,1170.00,8399.00,0.00,16792.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,FSD,"Sioux Falls, SD: Joe Foss Field",60.00,16.00,1.91,0.81,5.45,0.00,7.83,0.00,0.00,1044.00,104.00,29.00,226.00,0.00,685.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,GRB,"Green Bay, WI: Green Bay Austin Straubel International",35.00,11.00,4.21,0.00,3.97,0.00,2.82,0.00,0.00,736.00,261.00,0.00,135.00,0.00,340.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,GRR,"Grand Rapids, MI: Gerald R. Ford International",37.00,12.00,3.40,0.90,1.69,0.00,6.00,0.00,0.00,1266.00,303.00,138.00,177.00,0.00,648.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,GSO,"Greensboro/High Point, NC: Piedmont Triad International",145.00,44.00,11.48,0.00,15.51,0.00,17.01,1.00,0.00,2957.00,719.00,0.00,531.00,0.00,1707.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,GSP,"Greer, SC: Greenville-Spartanburg International",84.00,24.00,8.16,0.00,5.94,0.00,9.90,2.00,0.00,2421.00,620.00,0.00,166.00,0.00,1635.00
2025,3,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",380.00,77.00,22.38,1.94,18.20,0.00,34.48,1.00,0.00,7575.00,1828.00,205.00,752.00,0.00,4790.00
2025,2,9E,Endeavor Air Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",78.00,9.00,5.52,0.52,2.84,0.00,0.12,0.00,0.00,733.00,578.00,16.00,102.00,0.00,37.00
2025,2,9E,Endeavor Air Inc.,AEX,"Alexandria, LA: Alexandria International",78.00,12.00,5.77,1.62,1.75,0.00,2.86,0.00,0.00,803.00,379.00,75.00,92.00,0.00,257.00
2025,2,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",91.00,13.00,2.47,0.93,4.25,0.00,5.35,0.00,0.00,964.00,101.00,507.00,197.00,0.00,159.00
2025,2,9E,Endeavor Air Inc.,ALB,"Albany, NY: Albany International",56.00,12.00,4.34,0.34,5.32,0.00,2.00,2.00,1.00,761.00,246.00,35.00,239.00,0.00,241.00
2025,2,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2700.00,416.00,83.87,16.73,143.26,0.16,171.98,24.00,3.00,33668.00,10723.00,1790.00,6851.00,15.00,14289.00
2025,2,9E,Endeavor Air Inc.,ATW,"Appleton, WI: Appleton International",10.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,67.00,16.00,0.00,51.00,0.00,0.00
2025,2,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional",77.00,10.00,4.56,0.00,2.24,0.00,3.20,0.00,0.00,1244.00,797.00,0.00,106.00,0.00,341.00
2025,2,9E,Endeavor Air Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",28.00,5.00,2.10,0.00,1.33,0.00,1.57,1.00,0.00,452.00,194.00,0.00,44.00,0.00,214.00
2025,2,9E,Endeavor Air Inc.,BGR,"Bangor, ME: Bangor International",80.00,18.00,3.72,0.00,4.89,0.00,9.38,2.00,0.00,1061.00,302.00,0.00,247.00,0.00,512.00
2025,2,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",72.00,11.00,1.95,0.00,4.55,0.00,4.50,2.00,0.00,530.00,53.00,0.00,201.00,0.00,276.00
2025,2,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",56.00,5.00,3.03,0.00,0.65,0.00,1.33,0.00,0.00,307.00,155.00,0.00,29.00,0.00,123.00
2025,2,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",76.00,18.00,2.60,0.00,9.23,0.00,6.17,1.00,0.00,938.00,87.00,0.00,369.00,0.00,482.00
2025,2,9E,Endeavor Air Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",78.00,15.00,11.35,0.00,0.95,0.00,2.70,0.00,1.00,611.00,427.00,0.00,51.00,0.00,133.00
2025,2,9E,Endeavor Air Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",74.00,6.00,2.76,0.94,1.46,0.00,0.84,0.00,0.00,324.00,113.00,74.00,43.00,0.00,94.00
2025,2,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International",104.00,25.00,4.23,0.00,10.67,0.00,10.10,4.00,0.00,1676.00,251.00,0.00,642.00,0.00,783.00
2025,2,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",207.00,50.00,6.45,0.38,19.67,0.00,23.50,11.00,2.00,3556.00,323.00,47.00,1435.00,0.00,1751.00
2025,2,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan",76.00,20.00,4.68,0.00,8.83,0.00,6.49,1.00,0.00,1273.00,286.00,0.00,354.00,0.00,633.00
2025,2,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field",174.00,35.00,10.92,0.10,14.25,0.00,9.72,0.00,0.00,1914.00,542.00,6.00,717.00,0.00,649.00
2025,2,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",158.00,30.00,5.05,2.99,8.84,0.00,13.12,4.00,1.00,2353.00,330.00,641.00,412.00,0.00,970.00
2025,2,9E,Endeavor Air Inc.,CHS,"Charleston, SC: Charleston AFB/International",182.00,53.00,9.27,0.00,23.48,0.00,20.25,5.00,1.00,3545.00,655.00,0.00,1219.00,0.00,1671.00
2025,2,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",288.00,65.00,13.70,1.48,22.50,0.00,27.33,6.00,0.00,3665.00,766.00,76.00,979.00,0.00,1844.00
2025,2,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",191.00,48.00,4.94,0.76,19.65,0.00,22.65,5.00,1.00,2755.00,220.00,13.00,815.00,0.00,1707.00
2025,2,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",49.00,13.00,6.34,0.17,2.85,0.00,3.64,0.00,0.00,938.00,426.00,21.00,187.00,0.00,304.00
2025,2,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",55.00,6.00,2.94,0.00,2.23,0.00,0.83,0.00,1.00,465.00,378.00,0.00,72.00,0.00,15.00
2025,2,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",78.00,13.00,7.11,0.75,4.32,0.00,0.81,4.00,1.00,1236.00,415.00,517.00,126.00,0.00,178.00
2025,2,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",547.00,154.00,22.64,1.90,39.53,0.28,89.66,11.00,0.00,12527.00,1376.00,112.00,2867.00,35.00,8137.00
2025,2,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",56.00,11.00,2.87,0.58,5.76,0.00,1.79,0.00,0.00,548.00,149.00,95.00,175.00,0.00,129.00
2025,2,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",24.00,6.00,2.07,0.00,0.95,0.00,2.98,0.00,0.00,525.00,227.00,0.00,25.00,0.00,273.00
2025,2,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",160.00,80.00,5.03,0.92,63.26,0.00,10.79,12.00,1.00,8514.00,1452.00,151.00,5602.00,0.00,1309.00
2025,2,9E,Endeavor Air Inc.,DHN,"Dothan, AL: Dothan Regional",78.00,15.00,8.53,0.05,1.96,0.00,4.46,0.00,0.00,1612.00,474.00,1.00,56.00,0.00,1081.00
2025,2,9E,Endeavor Air Inc.,DLH,"Duluth, MN: Duluth International",22.00,7.00,3.97,0.91,1.00,0.00,1.12,0.00,0.00,414.00,207.00,124.00,32.00,0.00,51.00
2025,2,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",184.00,42.00,7.62,0.00,15.21,0.00,19.18,0.00,0.00,2560.00,544.00,0.00,668.00,0.00,1348.00
2025,2,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",951.00,195.00,26.31,5.51,69.58,0.00,93.60,9.00,0.00,14291.00,3639.00,541.00,3695.00,0.00,6416.00
2025,2,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",146.00,47.00,7.54,1.54,20.14,0.00,17.78,4.00,0.00,2890.00,427.00,160.00,1223.00,0.00,1080.00
2025,2,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",84.00,10.00,4.38,2.76,1.31,0.00,1.56,3.00,0.00,1310.00,193.00,998.00,25.00,0.00,94.00
2025,2,9E,Endeavor Air Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",84.00,20.00,6.23,0.10,9.50,0.00,4.17,0.00,0.00,1119.00,428.00,12.00,427.00,0.00,252.00
2025,2,9E,Endeavor Air Inc.,GFK,"Grand Forks, ND: Grand Forks International",56.00,6.00,2.32,0.00,2.23,0.00,1.45,0.00,0.00,251.00,111.00,0.00,60.00,0.00,80.00
2025,2,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional",27.00,3.00,1.23,0.00,1.18,0.00,0.58,0.00,0.00,321.00,254.00,0.00,46.00,0.00,21.00
2025,2,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",51.00,9.00,1.12,0.00,2.84,0.00,5.04,0.00,0.00,593.00,95.00,0.00,155.00,0.00,343.00
2025,2,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",147.00,39.00,12.26,0.97,9.69,0.00,16.08,2.00,0.00,2984.00,993.00,616.00,461.00,0.00,914.00
2025,2,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",46.00,8.00,2.01,0.00,3.89,0.00,2.10,0.00,0.00,242.00,43.00,0.00,114.00,0.00,85.00
2025,2,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",127.00,32.00,5.24,0.00,14.42,0.00,12.33,4.00,0.00,1673.00,347.00,0.00,531.00,0.00,795.00
2025,2,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",56.00,5.00,1.64,0.92,1.25,0.00,1.19,0.00,0.00,274.00,106.00,59.00,77.00,0.00,32.00
2025,2,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County",68.00,7.00,1.42,0.00,3.92,0.00,1.66,1.00,2.00,398.00,188.00,0.00,168.00,0.00,42.00
2025,2,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",56.00,9.00,0.00,1.00,6.35,0.00,1.65,2.00,0.00,367.00,0.00,50.00,248.00,0.00,69.00
2025,2,9E,Endeavor Air Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",12.00,2.00,0.00,0.00,1.16,0.00,0.84,0.00,0.00,48.00,0.00,0.00,21.00,0.00,27.00
2025,2,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",120.00,10.00,5.51,1.00,0.83,0.00,2.67,2.00,2.00,673.00,307.00,106.00,52.00,0.00,208.00
2025,2,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",248.00,51.00,10.02,0.30,18.53,0.00,22.15,3.00,0.00,3750.00,1120.00,30.00,875.00,0.00,1725.00
2025,2,9E,Endeavor Air Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",56.00,13.00,1.96,0.00,1.86,0.00,9.17,4.00,0.00,837.00,193.00,0.00,81.00,0.00,563.00
2025,2,9E,Endeavor Air Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",28.00,5.00,2.10,1.00,0.26,0.00,1.64,0.00,1.00,231.00,82.00,49.00,5.00,0.00,95.00
2025,2,9E,Endeavor Air Inc.,JAX,"Jacksonville, FL: Jacksonville International",65.00,7.00,1.92,0.00,2.14,0.00,2.94,3.00,0.00,371.00,62.00,0.00,100.00,0.00,209.00
2025,2,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1246.00,273.00,35.18,13.77,115.23,1.00,107.82,48.00,1.00,20840.00,3353.00,945.00,8372.00,55.00,8115.00
2025,2,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",13.00,1.00,0.00,0.00,0.35,0.00,0.65,0.00,0.00,23.00,0.00,0.00,8.00,0.00,15.00
2025,2,9E,Endeavor Air Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",106.00,13.00,2.96,2.00,3.07,0.00,4.96,1.00,0.00,657.00,120.00,140.00,106.00,0.00,291.00
2025,2,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2208.00,388.00,68.11,25.92,163.34,0.00,130.63,73.00,13.00,33764.00,7321.00,4935.00,11154.00,0.00,10354.00
2025,2,9E,Endeavor Air Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",24.00,7.00,1.90,0.00,2.32,0.00,2.78,1.00,0.00,506.00,266.00,0.00,64.00,0.00,176.00
2025,2,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",25.00,10.00,4.85,0.00,1.65,0.00,3.50,0.00,0.00,728.00,338.00,0.00,83.00,0.00,307.00
2025,2,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,2,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",103.00,22.00,4.89,0.48,12.31,0.00,4.33,2.00,1.00,1211.00,256.00,37.00,620.00,0.00,298.00
2025,2,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",64.00,15.00,5.16,2.00,2.79,0.00,5.05,0.00,0.00,677.00,234.00,44.00,72.00,0.00,327.00
2025,2,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",103.00,13.00,3.42,0.00,5.99,0.00,3.59,2.00,0.00,657.00,156.00,0.00,189.00,0.00,312.00
